대여소 그룹,팀명,대여소 명,대여 건수
성동구,중랑2팀,4370. 서울숲IT캐슬 앞,497
금천구,천왕2팀,1840. 솔브레인이엔지 뒤편,498
종로구,훈련원1팀,3423.현대그룹(본사),498
은평구,상암2팀,989. 신응교(가좌로) 앞,498
금천구,천왕3팀,1806. 에이스하이엔드타워9차 앞,498
용산구,세종로3팀,860.LG한강 자이아파트 앞,498
용산구,세종로3팀,815. LIG강촌아파트 103동앞,498
마포구,상암1팀,4214. JTBC 앞,500
송파구,학여울2팀,4854. 가락시장역 2번 출구,500
강동구,천호1팀,3684. 고덕자이(105동 앞),500
종로구,훈련원1팀,3414.종로5가역 4번출구,500
영등포구,영남1팀,3206.문래동 주민센터,501
강북구,도봉4팀,1520. 성실교회,501
송파구,천호2팀,4891. 위례포레샤인17단지 위례대로 방면,501
송파구,천호2팀,4496. 잠실 파크리오 120동 앞,501
동작구,영남2팀,2007. 유한양행앞,501
마포구,상암1팀,4218. 디지털매직스페이스,502
양천구,개화4팀,725. 양강중학교앞 교차로,502
종로구,훈련원1팀,358. 성대입구 사거리,502
동작구,영남2팀,4175. 대방역2번출구,502
강남구,학여울2팀,2408. 강남한양수자인아파트,503
동대문구,훈련원3팀,4102. 휘경1동주민센터 앞,503
종로구,훈련원1팀,3411.종묘,504
종로구,세종로2팀,335. 종로3가역 15번출구 앞,506
노원구,도봉1팀,1651. 상계동 우방유쉘아파트 앞,506
중랑구,중랑3팀,1461.동양엔파트 앞,506
양천구,개화4팀,706. 신정네거리역,506
서대문구,상암2팀,3102. 연희삼거리,506
노원구,도봉2팀,1681. 현대6차 아파트,507
영등포구,영남3팀,235. 신길동 우리은행 옆,509
관악구,영남2팀,2170. 조원동서울본병원,509
강남구,학여울1팀,2325. 대치삼성아파트 앞 교차로,509
노원구,도봉1팀,2913.상계8동 주민센터,510
강남구,학여울1팀,2418.봉은사역 7번 출구,510
중랑구,중랑3팀,1403. 중화빌딩 앞 (동부시장),510
강남구,이수3팀,2409. 역삼동 디오슈페리움 (우성아파트 사거리),510
송파구,학여울2팀,1233. 잠실3거리(갤러리아팰리스),510
관악구,영남2팀,2105. 미성동 신림체육센터,511
관악구,이수2팀,2119. 중앙동 동진빌딩,511
도봉구,도봉3팀,1749. ESA아파트 상가 앞,512
송파구,학여울2팀,4460. 올림픽훼미리아파트 112동 앞,513
서초구,이수2팀,2221. 방일초교 마을버스 정류장,514
금천구,천왕3팀,1834. 월드메르디앙 벤처센터 2차,514
종로구,훈련원1팀,457. 종로꽃시장 입구 옆,515
양천구,천왕1팀,4535. 목동12단지 아파트,515
송파구,천호2팀,1214. 오금역 7번 출구 인근,516
금천구,천왕3팀,1856. 모두의학교,516
강남구,학여울1팀,3627. 압구정나들목,517
도봉구,도봉3팀,1709. 쌍문역4번출구 주변,517
마포구,상암1팀,401. 상암월드컵파크 10단지 앞,517
노원구,도봉1팀,1620. 중계동 노원구민체육센터 옆(중1-2),518
동작구,이수2팀,2086.삼일수영장 앞,519
송파구,천호2팀,4872. 개롱역 3번 출구 뒤,519
강서구,개화3팀,3794. 안양천합수부(현대3차아파트),519
서대문구,상암1팀,3115.북아현 치안센터 인근,520
구로구,천왕1팀,1987. 개봉아이파크아파트 앞,520
송파구,천호2팀,2652.송파 레미니스1단지 102동 앞,521
중구,세종로 4팀,445.대한상공회의소,521
영등포구,영남1팀,239. 유스호스텔 앞,521
노원구,도봉1팀,4032. 은행사거리 성모빌딩 앞,522
도봉구,도봉3팀,4077. 도봉제1교,522
노원구,도봉1팀,5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞),523
광진구,중랑1팀,3508. 화양사거리,524
강남구,이수3팀,2327. 뱅뱅사거리 랜드마크타워 앞,524
용산구,세종로3팀,817. 삼각지역 4번출구 앞,524
관악구,영남2팀,2195.은천교회,524
성동구,중랑2팀,525. 한양대병원사거리,525
구로구,천왕1팀,2821.청구아파트 앞,525
서초구,이수3팀,2503. 반포1동 서초빌딩 앞,525
동작구,이수2팀,2091. 이수역9번출구,525
중랑구,중랑3팀,1473.중랑역 1번 출구(중화문화복지센터),526
구로구,천왕1팀,1930. 개봉지구대 개봉치안센터,526
송파구,천호2팀,2604. 풍납토성 서성벽터A,526
성북구,훈련원2팀,1372. KEB은행 고대점,526
강남구,학여울2팀,2342. 대청역 1번출구 뒤,526
종로구,세종로2팀,314. 국립현대미술관,526
구로구,천왕2팀,2823.중앙유통단지 앞,527
중랑구,중랑3팀,1414. 사가정역 2번출구,528
마포구,상암1팀,427. 성산시영아파트,528
강서구,개화4팀,2737.까치산역 3번 출구,528
성북구,훈련원2팀,1333. 석관초등학교 앞,528
은평구,상암3팀,949. 연신내역 1번 출구,529
양천구,개화3팀,742. 등촌역 5번 출구 뒤,529
마포구,상암1팀,185. 마포 신수공원 앞,529
종로구,세종로1팀,348. 독립문역 사거리,530
송파구,학여울2팀,4884. H비즈니스파크,530
종로구,훈련원1팀,3415.동대문역6번출구,531
성북구,훈련원2팀,1375. 생명의 전화 종합복지관 앞 교차로,531
마포구,상암1팀,122. 신성기사식당 앞,532
양천구,개화3팀,4526. 목동아파트2단지 222동 앞,533
중랑구,중랑3팀,1450. 화랑대역 7번출구,533
서초구,이수1팀,2202.청계산입구역 1번출구,534
노원구,도봉1팀,1666. 노원소방서인근,534
종로구,세종로2팀,4705. 웰니스센터(민방위교육장 앞),535
양천구,개화4팀,4510. 신정네거리역 교차로,535
광진구,중랑1팀,571. 어린이대공원역6번출구,535
중랑구,중랑3팀,1444. 면목4치안센터,536
광진구,중랑1팀,3879. 중랑천 뚝방길 산책로 입구,537
성동구,중랑2팀,511. 서울숲역 5번 출구 옆,538
송파구,학여울2팀,1206. 9호선종합운동장역 9번출구,538
노원구,도봉1팀,1639. 희성오피앙,538
노원구,도봉2팀,1685. 불암고등학교 앞 횡단보도,538
용산구,세종로3팀,870.노들섬 서측 앞,538
양천구,개화4팀,4522. 신곡시장,539
영등포구,영남3팀,4567. 한림대학교 강남성심병원 신관,539
동대문구,훈련원4팀,654. 전농동 텃골공원,539
서대문구,상암1팀,162. 봉원고가차도 밑,540
구로구,천왕1팀,1941. 오류동역 2번출구,540
동대문구,훈련원4팀,627. 장안동삼거리 교통섬,540
용산구,세종로 4팀,834. 효창공원앞역 3번출구 뒤,540
양천구,개화4팀,709. 신정3동 현장민원실 앞,540
강서구,개화1팀,1165. 마곡중학교 후문,540
송파구,학여울2팀,2605. 복정역 1번 출구 앞,541
광진구,중랑1팀,3502. 중곡역 1번출구,541
중랑구,중랑3팀,1407. 먹골역 1번출구 뒤,541
동대문구,훈련원3팀,4104. 외대앞역 교차로,541
서초구,이수1팀,2508. 양재이스타빌 앞,542
관악구,영남2팀,2164. 관악우체국,542
중구,세종로2팀,3013.서울지방고용노동청 앞,542
종로구,세종로1팀,394. 경희궁 자이 3단지,542
강남구,이수1팀,2333. 양재역 3번출구 주변,543
강동구,천호1팀,1036. 고덕동 주양쇼핑,543
강동구,천호1팀,1027. 프라자 아파트 앞,544
성북구,훈련원2팀,1338. 용문2교 옆,544
강서구,개화2팀,5057. 마곡역4번출구,545
종로구,세종로1팀,395. 경희궁 자이 2단지,545
중랑구,중랑3팀,1402. 금란주차장 앞,546
강동구,천호1팀,1086.래미안 솔베뉴(구천면로),547
송파구,학여울2팀,1286. 위례중앙푸르지오 1단지 앞,547
구로구,천왕2팀,1960. 구로거리공원 동측(신도림역 방면),547
중구,세종로 4팀,399. 서울역 센트럴 자이아파트,548
동작구,영남2팀,2056. 동작구민 체육센터,548
마포구,상암1팀,408. LG CNS앞,548
강북구,도봉4팀,1540. 가오리역,548
강서구,개화1팀,2710.라이품 공영주차장 앞,549
동대문구,훈련원4팀,622. 전농사거리 교통섬,549
노원구,도봉2팀,1606. 태릉입구역 3번출구,550
동대문구,훈련원4팀,4105. 서울교통공사사거리 교통섬,550
중구,세종로2팀,321. KEB 하나금융그룹 명동사옥 옆,550
강북구,도봉4팀,"1533. 번동 주공3, 4단지 교차로",551
마포구,상암1팀,400. 상암한화오벨리스크 1차 앞,551
영등포구,영남3팀,286. 우성아파트 교차로,552
강서구,개화3팀,1121. 가양레포츠센터 앞,552
동작구,이수2팀,2025. 흑석역 1번출구,552
동작구,영남2팀,2054. 삼익아파트,553
구로구,천왕2팀,2000. 신도림4차 e편한세상 아파트 1109동 앞,553
서초구,이수3팀,2540.반포천 앞,554
강동구,천호1팀,1080.엘웨딩,555
서대문구,상암2팀,3131.연가교 교차로,555
강동구,천호1팀,1059. 래미안 강동팰리스(102동),556
강동구,천호1팀,1088.풍납사거리(강동),556
송파구,학여울2팀,4468. 가락1동주민센터,556
성동구,중랑2팀,530. 청계벽산아파트 앞,558
양천구,개화3팀,"773.염창역 3, 4번 출구 사이",559
중랑구,중랑3팀,"4809. 동성1,2차 아파트 앞",559
종로구,세종로1팀,301. 경복궁역 7번출구 앞,559
광진구,중랑1팀,577. 광진청소년수련관,559
송파구,학여울2팀,2633.송파학사 옆,560
강남구,학여울1팀,2414. 도곡역 아카데미스위트 앞,560
송파구,천호2팀,2644. 성내5교,561
동대문구,훈련원3팀,650. 중랑교사거리,562
동대문구,훈련원3팀,673.안암골벽산아파트(후문),562
성동구,중랑2팀,4377. 우영테크노센터 앞,562
강남구,학여울1팀,2415.한티역 롯데백화점 앞,562
중구,세종로2팀,320. 을지로입구역 4번출구 앞,563
영등포구,영남3팀,204. 국회의사당역 5번출구 옆,564
마포구,상암1팀,109. 제일빌딩 앞,564
광진구,중랑1팀,3578.중곡동 파크웨이빌딩,564
광진구,중랑1팀,3587.우성식품 앞,564
영등포구,영남1팀,4598. 오목교 동측 지하보도,565
영등포구,영남3팀,289. 대림3동사거리,565
중구,세종로1팀,300. 정동사거리,566
종로구,세종로2팀,3408.종로타워빌딩,566
강북구,도봉4팀,1535. 효성인텔리안 앞,566
성북구,훈련원2팀,1385.성신여대입구역 3번출구 앞,567
성동구,중랑2팀,557. 도선동 주민센터 앞,568
노원구,도봉2팀,2904.중계3차청구아파트,569
성동구,중랑2팀,3515. 서울숲 관리사무소,571
영등포구,영남1팀,3205.문래현대2차,571
중구,훈련원1팀,475.DDP 패션몰,571
중구,세종로1팀,310. 청계광장 옆,572
구로구,천왕2팀,1924. 삼부르네상스파크빌,572
종로구,세종로1팀,309. 광화문역 6번출구 옆 B,573
영등포구,영남3팀,242. 신길선원가와인아파트 앞,573
금천구,천왕3팀,1814. 두산위브아파트 옆 상가건물 앞,573
노원구,도봉2팀,2902.공릉풍림아파트 108동,574
관악구,이수2팀,2112. 서울대입구역 마에스트로,575
서초구,이수3팀,2530.삼호3차아파트 앞,575
구로구,천왕1팀,1964. 원메디타운 앞,576
노원구,도봉2팀,1640. 한내근린공원 북측,576
동대문구,훈련원3팀,637. KAIST 경영대학 앞,577
영등포구,영남3팀,234. 영등포구민체육센터 앞,577
관악구,영남2팀,3814. 난곡사거리,577
영등포구,영남3팀,281. 신동아아파트 앞,577
강서구,개화2팀,1141. 곰달래 문화복지센터 1-1,578
강서구,개화1팀,3782. 겸재정선미술관,580
도봉구,도봉3팀,1705. 도봉구청 정문앞,581
구로구,천왕2팀,1994. 삼성전자 물류센터 앞,581
성동구,중랑2팀,550. 서울시설공단 앞,582
구로구,천왕2팀,3907. 신도림7차e편한세상아파트 806동 앞,582
동작구,영남2팀,2070. 노량진역 2번 출구 앞,582
구로구,천왕1팀,1929. 고척근린공원 고척도서관 앞,583
은평구,상암2팀,917. 녹번역 3번출구,583
성북구,훈련원2팀,1318. 길음역 3번출구 뒤,583
노원구,도봉2팀,1605. 헬스케어,584
종로구,세종로2팀,328. 탑골공원 앞,584
강동구,천호1팀,1061. 천호초교 입구 사거리(일주빌딩),585
금천구,천왕3팀,1808. 에이스하이엔드타워8차 앞,585
노원구,도봉2팀,2909. 석계역 3번 출구,585
송파구,천호2팀,2651.경찰병원역 3번출구 앞,586
송파구,천호2팀,4484. 잠실나루역4번출구뒤,587
성북구,훈련원2팀,1327. 상월곡역 3번출구,587
중랑구,중랑3팀,1440. 면목2동 사거리,587
구로구,천왕1팀,1952. 천왕연지타운2단지 앞,588
송파구,학여울2팀,2648.헬리오시티 112동 앞,589
구로구,천왕2팀,1975. 대림역 1번 출입구 밑,589
강동구,천호1팀,3687. 신명초교입구 교차로,590
서초구,이수1팀,2244.교육개발원입구 교차로,591
은평구,상암3팀,908. 구산역 4번출구,591
마포구,상암1팀,4210. 가좌행복주택 앞,591
마포구,상암1팀,126. 서강대 후문 옆,592
성북구,훈련원2팀,1322. 래미안라센트아파트 103동 앞,592
강서구,개화1팀,5063. 서남환경공원(방화동도시개발2단지방향),592
서대문구,상암2팀,165. 중앙근린공원,592
마포구,상암1팀,105. 합정역 5번출구 앞,592
서대문구,상암2팀,166. 가재울 초등학교,593
도봉구,도봉3팀,1708. 보건소사거리(다비치안경창동점),594
은평구,상암2팀,984.상신초등학교앞 버스정류장,594
서대문구,상암2팀,3121.가좌삼거리,595
중랑구,중랑3팀,4819. 면목동 새싹어린이공원 앞,595
영등포구,영남3팀,205. 산업은행 앞,595
동대문구,훈련원4팀,669.청계한신휴플러스앞 삼거리,596
서초구,이수1팀,2274. 양재시민의숲역 3번출구,597
강서구,개화2팀,5066. 아망떼마곡전시장,598
송파구,천호2팀,1265. 문정동 근린공원,598
강서구,개화1팀,2740.마곡레포츠센터,598
중랑구,중랑3팀,1478.홈플러스 상봉점 앞,599
송파구,학여울2팀,4894. 문정법조단지13,600
강동구,천호1팀,1012. 서울 상운차량,600
종로구,세종로1팀,367. 독립문역 3-1번출구,601
양천구,개화3팀,775.세종그랑시아 앞(102동),601
노원구,도봉2팀,2901.공릉동풍림아파트 101동,601
동대문구,훈련원4팀,610. 동대문중 교차로,602
성북구,훈련원2팀,1396.래미안장위퍼스트하이(513동),602
강서구,개화2팀,1187. 강서수산물도매시장,602
구로구,천왕2팀,1959. 구로구의회 앞,604
강남구,학여울1팀,3614. 은마아파트 입구 사거리,604
양천구,천왕1팀,763. 목동11단지 아파트,604
서대문구,상암2팀,3124.DMC센트럴아이파크아파트,605
종로구,세종로1팀,461. 서울지방경찰청,605
동대문구,훈련원4팀,4114. 휘경여중고삼거리,607
광진구,중랑1팀,539. 군자교교차로,607
도봉구,도봉3팀,1743.창동19단지아파트 관리사무소앞,608
종로구,훈련원1팀,4711. 올림픽기념 국민생활관 로터리,609
도봉구,도봉3팀,1720. 도봉구청 옆(중랑천변),609
강남구,학여울2팀,2384. 자곡사거리,610
양천구,영남1팀,4532. 목동현대아파트 후문 앞,610
중랑구,중랑3팀,1471.동양쇼핑 정류소 앞,610
영등포구,영남1팀,4557. 리버뷰신안인스빌2차 후문,611
영등포구,영남3팀,221. 여의도초교 앞,612
관악구,이수2팀,2111. 서울대입구역 1번출구,612
송파구,학여울2팀,1249. 아주중학교건너편,612
종로구,세종로1팀,3405.파크팰리스,612
강남구,학여울1팀,2431.대치역 7번출구,612
영등포구,영남1팀,3201.당산skv1센터,613
관악구,영남2팀,2179. 양녕로 입구,613
구로구,천왕2팀,1958. 강서수도사업소민원센터,613
노원구,도봉1팀,4031. 청암예술학교 앞,614
용산구,세종로 4팀,838. 숙대입구역 4번출구,614
도봉구,도봉3팀,1767.태양중앙교회 앞,614
동대문구,훈련원4팀,617. 청솔우성아파트 앞,614
양천구,개화3팀,700. KB국민은행 염창역 지점 앞,615
강서구,개화1팀,1155. 기쁜우리복지관,615
금천구,천왕3팀,1824. 독산근린공원 입구,615
노원구,도봉1팀,4020. 중계동 성모빌딩 앞,616
강북구,도봉4팀,1565.대한병원앞,616
강서구,개화3팀,5075. 등촌역 1번출구,618
강남구,학여울2팀,2404. 대모산입구역 4번 출구 앞,618
마포구,상암1팀,119. 서강나루 공원,618
성북구,훈련원2팀,1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,618
종로구,세종로2팀,329. 청계2가 사거리 옆,618
종로구,세종로2팀,368. SK 서린빌딩 앞,619
종로구,훈련원1팀,3420. 성균관대입구사거리,620
성동구,중랑2팀,513. 뚝섬역 5번 출구 정류소 옆,620
노원구,도봉1팀,4028. 한일유앤아이아파트 105동 인근,621
종로구,세종로2팀,354. 포르투갈 대사관 앞,621
중랑구,중랑3팀,4812. 묵동 이마트 앞,621
송파구,천호2팀,1277. 성내6교,621
영등포구,영남1팀,267. 삼성화재 사옥 옆,622
송파구,학여울2팀,1257. 가락시장역 사거리,622
동대문구,훈련원4팀,4108. 답십리파크자이아파트 앞,624
종로구,훈련원1팀,455. 종로6가역 버스정류장(동대문 방향),625
마포구,상암1팀,490.가온문화공원,625
동대문구,훈련원3팀,633. 청량리 기업은행 앞,625
구로구,천왕2팀,1983. 구로동롯데아파트,625
강서구,개화1팀,2702. 마곡 엠밸리2단지,626
영등포구,영남3팀,3220.래미안에스티움 앞 (신풍로),626
송파구,천호1팀,1274. 영파여고 앞,626
마포구,상암1팀,3011.경의선(노고산동),626
강서구,개화2팀,1186. 송정중학교,626
서대문구,상암2팀,191. 서우빌딩,627
송파구,학여울2팀,4876. 삼전동주민센터 앞,627
성북구,훈련원2팀,1362. 보문역6번출구 앞,628
중구,훈련원1팀,387. 훈련원공원주차장 앞,630
영등포구,영남1팀,266. 영등포청과시장 사거리,630
양천구,개화4팀,711. 신일해피트리아파트 앞,630
성북구,훈련원2팀,1390.석관래미안아트리치,631
강남구,학여울1팀,2332. 선릉역3번출구,631
종로구,세종로1팀,4710. 자교교회 앞,632
강북구,도봉4팀,1506. 강북문화예술회관,633
동작구,이수2팀,2032. 이수역 11번출구쪽,634
강서구,개화3팀,2742.강서구민올림픽체육센터,634
구로구,천왕2팀,1957. 구일고등학교 정문,634
관악구,영남2팀,2189. 봉천역 4번출구,635
강서구,개화2팀,2745.수명초등학교,635
중구,세종로2팀,4791. 명동역9번 출구,635
관악구,영남2팀,2108. 은천치안센터,635
양천구,개화3팀,752. 성원2차 아파트,637
종로구,훈련원1팀,3417.창신3동주민센터,637
강동구,천호1팀,1001. 광진교 남단 사거리(천호공원 방면),639
강서구,개화2팀,2711.가로공원공영주차장 1번 출구,639
노원구,도봉1팀,1667. 중계중학교,640
도봉구,도봉3팀,1707. 도봉구민회관,640
강서구,개화1팀,2707.한강아파트,641
마포구,상암1팀,492.성산시영아파트 후문,641
노원구,도봉2팀,2915.서울과학기술대학교(어학교육원),642
종로구,세종로1팀,369. 광화문 시민열린마당,642
종로구,훈련원1팀,453. 종로오가 지하쇼핑센터 14번출구,643
중구,세종로2팀,398. 을지로3가역 3번출구,643
마포구,상암1팀,411. DMC홍보관,644
송파구,학여울2팀,2658.가락몰 업무동,644
강서구,개화2팀,2713.우장초등학교 앞,645
강남구,이수3팀,2407. 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),646
은평구,상암2팀,4657. 본 서부병원 교차로 사거리,647
양천구,개화2팀,739. 신월사거리,648
강북구,도봉4팀,"1501. 미아역 3번,4번 출구 사이",649
양천구,개화4팀,736. 오솔길공원,649
동작구,이수2팀,2033. 사당동 아르테스 웨딩앞,650
종로구,훈련원1팀,456. 숭인2동 주민센터 입구,652
영등포구,영남3팀,256. 동아에코빌입구,652
노원구,도봉1팀,1691. 노원정보도서관,652
영등포구,영남3팀,219. 롯데캐슬엠파이어 옆,652
강서구,개화1팀,5053. 신마곡벽산블루밍메트로오피스텔앞,652
구로구,천왕2팀,1920. 서울미래초등학교 사거리,652
노원구,도봉1팀,1697.상계주공2단지 219동,653
중구,세종로2팀,433. 을지로입구역 2번출구,653
영등포구,영남3팀,201. 진미파라곤 앞,655
양천구,개화3팀,4527. 목동신시가지아파트6단지,655
영등포구,영남1팀,238. 제2구민체육센타 앞,656
용산구,세종로 4팀,846. 용산중학교,657
중구,훈련원1팀,346. 맥스타일 앞,658
송파구,천호2팀,2653.올림픽공원사거리(선수촌아파트),658
용산구,세종로3팀,837. 한남나들목 입구,659
양천구,개화3팀,766. 신목동역 3번출구,659
동대문구,훈련원3팀,4125. 회기역 2-①번출구,660
서초구,이수3팀,2279. 교대역 5번출구뒤,660
구로구,천왕2팀,1984. 구로구청,661
관악구,이수2팀,2104. 사당역 5번출구,661
노원구,도봉2팀,1670. 노원경찰서교차로,661
구로구,천왕1팀,1991. 오류동역 맞은편,661
강서구,개화2팀,1168. 마곡엠밸리10단지 앞,663
종로구,훈련원1팀,339. 종로4가 사거리,664
영등포구,영남3팀,220. 미성아파트 A동 앞,665
영등포구,영남1팀,3215.강변삼성래미안,665
구로구,천왕2팀,1974. 신도림2차e편한세상아파트 203동 앞,665
강서구,개화2팀,1127. 화곡역 버스정류장,666
서초구,이수3팀,2217.아크로리버뷰 부지 앞,666
동작구,영남2팀,4169. 신대방삼거리,666
송파구,학여울2팀,1224. 아시아지하보도 2번 출구,666
서대문구,상암2팀,178. 증산3교 앞,667
은평구,상암3팀,916. 평생학습관 앞,668
용산구,세종로3팀,841. 신용산역 1번 출구,668
서대문구,상암2팀,3120.DMC엘가아파트 앞,668
강서구,개화3팀,1136. 등촌2파출소,669
금천구,천왕3팀,1804. 독산역 2번출구 자전거주차장,669
성동구,중랑2팀,537. 한양대후문역 부근,669
송파구,학여울2팀,4491. 장지역 1번출구,670
마포구,상암1팀,412. DMC산학협력연구센터 앞,670
송파구,천호2팀,1260. 방이동 한양3차아파트 옆,670
도봉구,도봉3팀,1742. 북한산 코오롱 하늘채,671
송파구,학여울2팀,2613. 잠실나들목,671
중랑구,중랑3팀,1456. 상아빌딩(우림시장 교차로),672
강북구,도봉4팀,1552. 강북구청사거리(던킨도너츠 앞),673
강서구,개화1팀,3775. 가양오토갤러리,674
노원구,도봉2팀,2908. 광운대학교 중앙도서관,675
영등포구,영남3팀,254. 도림신협 앞,675
서초구,이수1팀,2294. 두상빌딩 앞,677
영등포구,영남3팀,252. 보라매역4번출구,677
종로구,훈련원1팀,355. 서울사대부속초교 앞,678
강서구,개화1팀,1108. 공항시장역 2번출구 뒤,678
광진구,중랑1팀,590. 건국대학교 (입학정보관),680
송파구,천호2팀,1259. 방이역 1번출구,681
송파구,학여울2팀,4897. 잠실주공5단지1,682
강동구,천호1팀,1028. 포레스 주상복합 빌딩,682
동대문구,훈련원3팀,663. 외대앞역 4번출구,682
영등포구,영남3팀,255. 도림사거리,682
강서구,개화2팀,3764. 관문주유소(GS칼택스) 앞,683
중구,훈련원1팀,374. 청구역 2번출구 앞,684
노원구,도봉2팀,1602. 광운대역 앞,685
광진구,중랑1팀,3865. 이튼타워리버 2차,685
강서구,개화3팀,1169. 염창역 1번 출구,685
동대문구,훈련원3팀,674.고대앞사거리 교통섬,686
동대문구,훈련원3팀,615. 용두동 래미안허브리츠아파트 앞,687
중랑구,중랑3팀,4813. 망우지구대,687
중랑구,중랑3팀,1431. 중랑구청 사거리,688
관악구,영남2팀,2115. 관악구시설관리공단,688
은평구,상암2팀,4652. 신사두산위브2차아파트 앞,688
노원구,도봉2팀,1683. 노원문화예술회관,689
용산구,세종로 4팀,818. 숙명여대 입구 교차로,689
강서구,개화1팀,1194. 센서텍㈜,689
용산구,세종로3팀,816. 신용산역 6번출구 앞,690
동작구,영남2팀,2067. 보라매역?동작세무서 버스정류장(강남중학교방면),690
종로구,훈련원1팀,356. KT혜화지사 앞,690
영등포구,영남3팀,4566. 대림성원상떼빌아파트,690
성동구,중랑2팀,558. 성동광진 교육지원청 앞,690
광진구,중랑1팀,592. 건국대학교 학생회관,691
관악구,영남2팀,2187. 현대시장사거리,691
용산구,세종로3팀,829. 베르가모앞,692
송파구,학여울2팀,1205. 종합운동장역 4번출구,693
동작구,이수2팀,2060. 남성역3번출구 뒤,693
동대문구,훈련원3팀,635. 시조사 앞 (청량고정문 옆),694
구로구,천왕2팀,1907. 구일우성(아) 육교 밑,696
강동구,천호1팀,3657. 서울천호동우체국,696
마포구,상암1팀,414. 상암동주민센터 옆,696
영등포구,영남3팀,226. 샛강역 1번출구 앞,696
성북구,훈련원2팀,1332. 석계역 5번출구 건너편,697
양천구,개화4팀,722. 경서농협 버스정류장(우리은행신정동지점방향),697
강서구,개화2팀,5055. 마곡역5번출구앞,699
은평구,상암3팀,961. 불광역 9번 출구,699
서초구,이수2팀,2230.이수역 4번 출구,700
성북구,훈련원2팀,1380.월곡역 5번출구 앞,700
송파구,천호2팀,2638.쌍용아파트,701
강북구,도봉4팀,1514. 강북구청 사거리 버스정류소 앞,701
노원구,도봉1팀,1690. 도봉운전면허시험장 버스정류장 옆,701
강서구,개화2팀,1177. 수명중?고교,703
중랑구,중랑3팀,1401. 극동늘푸른아파트,704
관악구,영남2팀,2169. 봉천역 2번출구,705
영등포구,영남1팀,288. 쌍용예가(구청별관),705
종로구,세종로2팀,326. 안국역 5번출구 앞,707
노원구,도봉1팀,4026. 상계주공1단지아파트,707
성북구,훈련원2팀,4408. 돌곶이역 앞,708
강동구,천호1팀,1035. 고덕역 4번출구,708
강서구,개화3팀,1170. 강서구보건소,708
노원구,도봉1팀,4037. 물넘이교,710
영등포구,영남1팀,231. 남부고용노동지청 남측,711
중구,훈련원1팀,4765. 동대문디자인플라자,711
송파구,천호2팀,4486. 홈플러스 잠실점,712
마포구,상암1팀,438. 성산2-1 공영주차장,713
양천구,영남1팀,756. 목동주차장,713
강서구,개화4팀,1146. 곰달래사거리,714
종로구,세종로2팀,334. 종로3가역 2번출구 뒤,714
광진구,중랑1팀,516. 광진메디칼 앞,714
서대문구,상암2팀,176. 명지대학교 도서관,715
동작구,영남2팀,2013. 장승배기역 5번출구,716
송파구,학여울2팀,2618. 삼전역 1번출구,716
영등포구,영남1팀,264. 교보생명보험 앞,716
종로구,세종로2팀,454. 종로2가 버스정류장 (종각방향),716
성북구,훈련원2팀,1384.성신여대입구역 5번출구,717
영등포구,영남1팀,4556. 리버뷰신안인스빌1차 후문,717
성북구,훈련원2팀,1336. 성북3교 위,718
강서구,개화3팀,1175. 대한항공 인력개발센터,718
종로구,세종로2팀,4708. 조계사앞사거리,718
마포구,상암1팀,148. 용강동 주민센터 앞,719
강서구,개화3팀,1122. 황금내근린공원,720
노원구,도봉2팀,4041. 공릉역3번출구,720
중구,훈련원1팀,380. CJ제일제당 앞,720
강서구,개화3팀,1185. 등촌9단지,721
성북구,훈련원2팀,1381.석계역 4번출구 뒤,722
은평구,상암3팀,905. 구파발역 2번출구,722
서초구,이수3팀,2265. 이수고가차도 남단,723
금천구,천왕3팀,1827. 독산보도육교 앞 자전거 보관소,723
영등포구,영남1팀,265. 영등포유통상가 사거리,724
광진구,중랑1팀,3573.광나루안전체험관,724
광진구,중랑1팀,3566.우성4차아파트,724
강서구,개화2팀,1148. 볏골공원,724
중구,훈련원1팀,474.동대문역사문화공원역 1번출구 뒤편,725
마포구,상암1팀,426. 서울신용보증재단,725
서대문구,상암1팀,128. 신촌역(2호선) 1번출구 옆,727
강동구,천호1팀,1004. 삼성광나루아파트 버스정류장,728
마포구,상암1팀,108. 서교동 사거리,730
서대문구,상암2팀,3119.연희 브라운스톤 아파트 앞,731
광진구,중랑1팀,546. 잠실대교북단 교차로,732
서초구,이수3팀,2231. 삼성타운(삼성생명) A동 맞은편,732
동작구,영남2팀,237. 보라매 두산위브 건너편,733
마포구,상암1팀,124. 서강대 정문 건너편,733
성동구,중랑2팀,521. 왕십리역 11번 출구 앞,734
강동구,천호1팀,1075.천동초교 삼거리,734
동대문구,훈련원4팀,626. 군자교 서측 녹지대,734
강서구,개화3팀,1139. 용문사 버스정류장,735
금천구,천왕3팀,1830. 빅마켓 금천점 앞,735
광진구,중랑1팀,593.자양중앙나들목,737
광진구,중랑1팀,3586.군자역 비채온 오피스텔,737
동작구,영남2팀,2059. 보라매공원 정문,740
중랑구,중랑3팀,1451. 중랑세무서,740
노원구,도봉1팀,1689. 마들역 3번출구,740
