대여소 그룹,팀명,대여소 명,대여 건수
중랑구,중랑3팀,1437. 늘푸른공원 앞,473
마포구,상암1팀,185. 마포 신수공원 앞,473
서초구,이수3팀,"4330. 반포한강공원입구,씨티21옆",475
마포구,상암1팀,401. 상암월드컵파크 10단지 앞,475
마포구,상암1팀,403. 부엉이공원 앞,475
용산구,세종로3팀,849. 삼각지 자이아파트,476
강동구,천호1팀,3684. 고덕자이(105동 앞),476
동대문구,훈련원4팀,625. 답십리초등학교 앞(현대시장 옆),476
노원구,도봉2팀,2901.공릉동풍림아파트 101동,476
노원구,도봉1팀,4019. 상계주공10단지 버스정류소,477
강동구,천호1팀,"1051. 강일중,선사고 버스정류장(신암중학교 방면)",477
서초구,이수3팀,2503. 반포1동 서초빌딩 앞,477
영등포구,영남3팀,270. 증권거래소후문교차로,478
송파구,천호2팀,4859. 잠실나루 나들목,478
마포구,상암1팀,436. 이대역 5번출구,478
송파구,학여울2팀,4894. 문정법조단지13,479
강서구,개화1팀,3788. 정곡나들목,480
서초구,이수2팀,2221. 방일초교 마을버스 정류장,480
관악구,영남2팀,3803. 남서울중학교,480
성동구,중랑2팀,4370. 서울숲IT캐슬 앞,480
성북구,훈련원2팀,1305. 성북구청,480
성동구,중랑2팀,562. 군자지하보도 앞,480
노원구,도봉1팀,1639. 희성오피앙,481
강서구,개화3팀,1121. 가양레포츠센터 앞,481
강동구,천호1팀,1030. 미호 플랜트 앞,481
동작구,영남2팀,2016. 신대방삼거리역 3번출구쪽,481
마포구,상암1팀,408. LG CNS앞,482
동작구,영남2팀,2007. 유한양행앞,482
송파구,천호2팀,4464. 올림픽공원 북2문,482
송파구,천호2팀,1253. 오금역 3번 출구 뒤,482
서대문구,상암2팀,191. 서우빌딩,484
송파구,천호2팀,1207. 마천중앙시장,484
서초구,이수3팀,2530.삼호3차아파트 앞,484
동대문구,훈련원4팀,639. 서울시립대 후문,485
중랑구,중랑3팀,1413. 봉화산역 5번출구 뒤,485
은평구,상암2팀,958. 본 서부병원 버스정류장(은평 세무서 방면),486
성동구,중랑2팀,3544.한양대역 3번 출구,487
마포구,상암1팀,109. 제일빌딩 앞,488
동작구,이수2팀,2086.삼일수영장 앞,488
중구,세종로2팀,3013.서울지방고용노동청 앞,488
은평구,상암2팀,989. 신응교(가좌로) 앞,489
강동구,천호1팀,1081.트레빌빌딩,489
도봉구,도봉3팀,1765.쌍문역 1번 출구(양산부인과 빌딩),489
양천구,개화3팀,742. 등촌역 5번 출구 뒤,489
종로구,세종로1팀,3406.세종로공원,489
구로구,천왕1팀,1929. 고척근린공원 고척도서관 앞,489
강남구,학여울1팀,2418.봉은사역 7번 출구,489
영등포구,영남3팀,289. 대림3동사거리,490
강동구,천호1팀,1080.엘웨딩,490
종로구,세종로2팀,328. 탑골공원 앞,490
금천구,천왕3팀,1856. 모두의학교,490
송파구,학여울2팀,4467. 한림연예예술고등학교,491
은평구,상암2팀,917. 녹번역 3번출구,492
강동구,천호1팀,1036. 고덕동 주양쇼핑,492
성북구,훈련원2팀,1322. 래미안라센트아파트 103동 앞,493
동대문구,훈련원3팀,4102. 휘경1동주민센터 앞,495
종로구,세종로2팀,353. 재동초교 앞 삼거리,495
강북구,도봉4팀,1540. 가오리역,497
관악구,이수2팀,2112. 서울대입구역 마에스트로,497
중랑구,중랑3팀,1473.중랑역 1번 출구(중화문화복지센터),498
마포구,상암1팀,143. 공덕역 2번출구,498
중랑구,중랑3팀,1428. 원묵고등학교,499
강동구,천호1팀,3683. KT&G강동지사,499
영등포구,영남1팀,239. 유스호스텔 앞,499
은평구,상암3팀,949. 연신내역 1번 출구,500
관악구,영남2팀,2195.은천교회,500
양천구,개화4팀,4522. 신곡시장,500
양천구,개화3팀,775.세종그랑시아 앞(102동),500
종로구,세종로1팀,307. 서울역사박물관 앞,501
중구,세종로2팀,321. KEB 하나금융그룹 명동사옥 옆,501
송파구,천호2팀,4499. 세양청마루 101동 앞,501
송파구,천호2팀,4500. 풍납나들목,501
마포구,상암1팀,400. 상암한화오벨리스크 1차 앞,501
서초구,이수3팀,2525.반포쇼핑타운 2동 앞,502
성북구,훈련원2팀,1333. 석관초등학교 앞,503
성북구,훈련원2팀,1318. 길음역 3번출구 뒤,504
강남구,학여울1팀,3614. 은마아파트 입구 사거리,504
노원구,도봉1팀,1691. 노원정보도서관,504
중랑구,중랑3팀,1403. 중화빌딩 앞 (동부시장),504
노원구,도봉1팀,1651. 상계동 우방유쉘아파트 앞,505
영등포구,영남3팀,235. 신길동 우리은행 옆,505
강북구,도봉4팀,"1533. 번동 주공3, 4단지 교차로",505
노원구,도봉2팀,1606. 태릉입구역 3번출구,505
송파구,천호2팀,4478. 문정근린공원2,505
송파구,학여울2팀,4460. 올림픽훼미리아파트 112동 앞,505
성동구,중랑2팀,511. 서울숲역 5번 출구 옆,506
성북구,훈련원2팀,1375. 생명의 전화 종합복지관 앞 교차로,506
종로구,훈련원1팀,457. 종로꽃시장 입구 옆,506
구로구,천왕2팀,1924. 삼부르네상스파크빌,506
영등포구,영남1팀,3205.문래현대2차,506
서초구,이수1팀,2247.섬들근린공원,507
양천구,개화3팀,"773.염창역 3, 4번 출구 사이",508
영등포구,영남3팀,4569. 힐스테이트클래시안아파트,508
도봉구,도봉3팀,1744.KT방학지사 앞,509
송파구,천호2팀,2652.송파 레미니스1단지 102동 앞,509
성동구,중랑2팀,525. 한양대병원사거리,509
영등포구,영남3팀,4567. 한림대학교 강남성심병원 신관,510
강남구,학여울2팀,2408. 강남한양수자인아파트,510
동대문구,훈련원4팀,4105. 서울교통공사사거리 교통섬,510
중랑구,중랑3팀,1407. 먹골역 1번출구 뒤,510
송파구,천호2팀,1228. 마천사거리,511
종로구,훈련원1팀,344. 성균관대 E하우스 앞,513
송파구,학여울2팀,1247. 문정 법조단지11,513
강서구,개화3팀,3794. 안양천합수부(현대3차아파트),513
동대문구,훈련원4팀,610. 동대문중 교차로,513
마포구,상암1팀,126. 서강대 후문 옆,516
중랑구,중랑3팀,1402. 금란주차장 앞,518
광진구,중랑1팀,3882. 자양2동 주민센터,518
송파구,학여울2팀,4468. 가락1동주민센터,518
종로구,세종로2팀,314. 국립현대미술관,518
광진구,중랑1팀,3879. 중랑천 뚝방길 산책로 입구,518
금천구,천왕3팀,1834. 월드메르디앙 벤처센터 2차,519
광진구,중랑1팀,3860. 건국대학교 정문 앞,519
영등포구,영남3팀,234. 영등포구민체육센터 앞,519
서대문구,상암2팀,3102. 연희삼거리,519
송파구,학여울2팀,1257. 가락시장역 사거리,519
강남구,학여울2팀,2342. 대청역 1번출구 뒤,519
동대문구,훈련원4팀,617. 청솔우성아파트 앞,520
송파구,천호2팀,1265. 문정동 근린공원,520
종로구,세종로1팀,394. 경희궁 자이 3단지,520
성동구,중랑2팀,4377. 우영테크노센터 앞,521
강동구,천호1팀,1074.대명초교입구 사거리,521
도봉구,도봉3팀,1733. 방학사거리 (봄마당 앞),521
노원구,도봉1팀,1620. 중계동 노원구민체육센터 옆(중1-2),522
양천구,천왕1팀,763. 목동11단지 아파트,522
종로구,세종로1팀,3405.파크팰리스,522
관악구,이수2팀,2119. 중앙동 동진빌딩,524
송파구,학여울2팀,2658.가락몰 업무동,524
강남구,학여울2팀,2404. 대모산입구역 4번 출구 앞,524
마포구,상암1팀,427. 성산시영아파트,524
송파구,학여울2팀,2605. 복정역 1번 출구 앞,524
영등포구,영남3팀,242. 신길선원가와인아파트 앞,524
송파구,천호2팀,4458. 가락2동주민센터 인근,525
양천구,개화3팀,4526. 목동아파트2단지 222동 앞,525
동대문구,훈련원4팀,669.청계한신휴플러스앞 삼거리,525
서대문구,상암2팀,3120.DMC엘가아파트 앞,526
노원구,도봉1팀,2913.상계8동 주민센터,526
구로구,천왕2팀,2000. 신도림4차 e편한세상 아파트 1109동 앞,527
금천구,천왕3팀,1808. 에이스하이엔드타워8차 앞,527
서초구,이수1팀,2242.양재역 11번 출구 앞,528
강서구,개화2팀,1187. 강서수산물도매시장,529
서초구,이수1팀,2251. 더케이호텔 입구(양재2),529
영등포구,영남1팀,4594. 양평교 영등포대여소,530
강서구,개화1팀,2710.라이품 공영주차장 앞,530
구로구,천왕1팀,1987. 개봉아이파크아파트 앞,531
용산구,세종로 4팀,834. 효창공원앞역 3번출구 뒤,532
동대문구,훈련원4팀,4114. 휘경여중고삼거리,533
영등포구,영남3팀,281. 신동아아파트 앞,534
강서구,개화4팀,2737.까치산역 3번 출구,534
강동구,천호1팀,1027. 프라자 아파트 앞,535
동대문구,훈련원3팀,673.안암골벽산아파트(후문),535
중랑구,중랑3팀,1450. 화랑대역 7번출구,536
성북구,훈련원2팀,1338. 용문2교 옆,536
동대문구,훈련원4팀,4108. 답십리파크자이아파트 앞,537
강서구,개화1팀,5053. 신마곡벽산블루밍메트로오피스텔앞,537
강남구,학여울1팀,2415.한티역 롯데백화점 앞,537
강서구,개화2팀,5057. 마곡역4번출구,537
마포구,상암1팀,105. 합정역 5번출구 앞,538
강북구,도봉4팀,1565.대한병원앞,538
중구,세종로1팀,300. 정동사거리,538
은평구,상암3팀,932. 예일여중,539
강동구,천호1팀,1086.래미안 솔베뉴(구천면로),539
강동구,천호1팀,3687. 신명초교입구 교차로,539
양천구,개화3팀,752. 성원2차 아파트,539
종로구,훈련원1팀,455. 종로6가역 버스정류장(동대문 방향),541
중랑구,중랑3팀,4819. 면목동 새싹어린이공원 앞,542
용산구,세종로3팀,860.LG한강 자이아파트 앞,542
마포구,상암1팀,411. DMC홍보관,542
강서구,개화2팀,2711.가로공원공영주차장 1번 출구,543
송파구,천호2팀,2656.풍납동 아이파크 107동 앞,543
노원구,도봉1팀,1666. 노원소방서인근,543
구로구,천왕1팀,2821.청구아파트 앞,543
동대문구,훈련원4팀,627. 장안동삼거리 교통섬,544
구로구,천왕1팀,1941. 오류동역 2번출구,544
종로구,세종로2팀,4705. 웰니스센터(민방위교육장 앞),545
노원구,도봉2팀,2902.공릉풍림아파트 108동,545
영등포구,영남1팀,4598. 오목교 동측 지하보도,546
중랑구,중랑3팀,1444. 면목4치안센터,546
강동구,천호1팀,1061. 천호초교 입구 사거리(일주빌딩),546
강서구,개화1팀,2740.마곡레포츠센터,546
구로구,천왕2팀,1994. 삼성전자 물류센터 앞,547
송파구,학여울2팀,1249. 아주중학교건너편,547
동작구,영남2팀,2054. 삼익아파트,547
금천구,천왕3팀,1814. 두산위브아파트 옆 상가건물 앞,547
강서구,개화3팀,1136. 등촌2파출소,547
동대문구,훈련원3팀,650. 중랑교사거리,547
광진구,중랑1팀,3502. 중곡역 1번출구,547
종로구,세종로2팀,3408.종로타워빌딩,547
노원구,도봉1팀,1697.상계주공2단지 219동,548
성동구,중랑2팀,557. 도선동 주민센터 앞,549
강서구,개화3팀,5075. 등촌역 1번출구,549
성북구,훈련원2팀,1327. 상월곡역 3번출구,550
송파구,학여울2팀,1206. 9호선종합운동장역 9번출구,550
강서구,개화3팀,2742.강서구민올림픽체육센터,552
서초구,이수3팀,2220. 반포본동 주민센터 앞,552
서초구,이수1팀,2244.교육개발원입구 교차로,552
구로구,천왕2팀,1974. 신도림2차e편한세상아파트 203동 앞,552
종로구,세종로2팀,335. 종로3가역 15번출구 앞,553
중랑구,중랑3팀,4812. 묵동 이마트 앞,553
구로구,천왕2팀,1957. 구일고등학교 정문,553
동대문구,훈련원3팀,637. KAIST 경영대학 앞,554
금천구,천왕3팀,1804. 독산역 2번출구 자전거주차장,554
강서구,개화2팀,1127. 화곡역 버스정류장,554
강남구,이수3팀,2302. 교보타워 버스정류장(신논현역 3번출구 후면),555
구로구,천왕2팀,3907. 신도림7차e편한세상아파트 806동 앞,556
종로구,세종로1팀,461. 서울지방경찰청,557
강동구,천호1팀,1012. 서울 상운차량,557
영등포구,영남3팀,4566. 대림성원상떼빌아파트,557
노원구,도봉2팀,1640. 한내근린공원 북측,557
강서구,개화2팀,2713.우장초등학교 앞,559
강서구,개화2팀,5066. 아망떼마곡전시장,559
동작구,이수2팀,2033. 사당동 아르테스 웨딩앞,559
성북구,훈련원2팀,1385.성신여대입구역 3번출구 앞,560
강서구,개화1팀,5063. 서남환경공원(방화동도시개발2단지방향),560
중구,세종로2팀,433. 을지로입구역 2번출구,560
영등포구,영남3팀,254. 도림신협 앞,561
구로구,천왕2팀,1975. 대림역 1번 출입구 밑,563
강북구,도봉4팀,1552. 강북구청사거리(던킨도너츠 앞),563
서대문구,상암2팀,165. 중앙근린공원,563
관악구,영남2팀,3814. 난곡사거리,563
영등포구,영남1팀,4557. 리버뷰신안인스빌2차 후문,563
양천구,개화2팀,739. 신월사거리,564
종로구,세종로1팀,369. 광화문 시민열린마당,564
송파구,천호2팀,4484. 잠실나루역4번출구뒤,565
영등포구,영남3팀,256. 동아에코빌입구,566
강서구,개화2팀,1141. 곰달래 문화복지센터 1-1,566
중구,세종로 4팀,399. 서울역 센트럴 자이아파트,567
마포구,상암1팀,4218. 디지털매직스페이스,569
서초구,이수1팀,2508. 양재이스타빌 앞,569
도봉구,도봉3팀,1709. 쌍문역4번출구 주변,569
도봉구,도봉3팀,4077. 도봉제1교,569
강서구,개화1팀,2707.한강아파트,569
동작구,영남2팀,2070. 노량진역 2번 출구 앞,570
강서구,개화2팀,1186. 송정중학교,570
성동구,중랑2팀,550. 서울시설공단 앞,570
광진구,중랑1팀,3587.우성식품 앞,571
중랑구,중랑3팀,1478.홈플러스 상봉점 앞,571
영등포구,영남1팀,238. 제2구민체육센타 앞,571
도봉구,도봉3팀,1767.태양중앙교회 앞,572
양천구,개화4팀,709. 신정3동 현장민원실 앞,572
구로구,천왕1팀,1964. 원메디타운 앞,572
광진구,중랑1팀,3528. 광진정보도서관,573
종로구,세종로2팀,368. SK 서린빌딩 앞,573
노원구,도봉2팀,2909. 석계역 3번 출구,573
강서구,개화2팀,5055. 마곡역5번출구앞,573
금천구,천왕3팀,1830. 빅마켓 금천점 앞,574
영등포구,영남1팀,288. 쌍용예가(구청별관),574
노원구,도봉2팀,1605. 헬스케어,576
중구,세종로2팀,320. 을지로입구역 4번출구 앞,576
양천구,영남1팀,4532. 목동현대아파트 후문 앞,577
강서구,개화1팀,1165. 마곡중학교 후문,577
영등포구,영남1팀,3201.당산skv1센터,577
은평구,상암2팀,984.상신초등학교앞 버스정류장,577
양천구,개화2팀,732. 신월중학교,578
종로구,훈련원1팀,3415.동대문역6번출구,578
용산구,세종로 4팀,838. 숙대입구역 4번출구,579
서대문구,상암1팀,162. 봉원고가차도 밑,579
강남구,학여울1팀,3627. 압구정나들목,579
종로구,훈련원1팀,453. 종로오가 지하쇼핑센터 14번출구,579
성북구,훈련원2팀,1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,580
노원구,도봉2팀,1685. 불암고등학교 앞 횡단보도,580
동작구,이수2팀,2032. 이수역 11번출구쪽,580
마포구,상암1팀,119. 서강나루 공원,581
동대문구,훈련원3팀,633. 청량리 기업은행 앞,581
도봉구,도봉3팀,1705. 도봉구청 정문앞,582
노원구,도봉1팀,4031. 청암예술학교 앞,582
영등포구,영남3팀,220. 미성아파트 A동 앞,583
광진구,중랑1팀,539. 군자교교차로,584
강남구,이수3팀,2303. 논현역 10번출구,584
동대문구,훈련원3팀,674.고대앞사거리 교통섬,584
구로구,천왕2팀,1983. 구로동롯데아파트,584
강서구,개화1팀,1194. 센서텍㈜,584
중구,세종로1팀,310. 청계광장 옆,585
광진구,중랑1팀,577. 광진청소년수련관,585
영등포구,영남3팀,286. 우성아파트 교차로,586
영등포구,영남1팀,3215.강변삼성래미안,586
중구,세종로 4팀,445.대한상공회의소,586
중구,훈련원1팀,475.DDP 패션몰,588
종로구,훈련원1팀,3417.창신3동주민센터,589
종로구,훈련원1팀,3420. 성균관대입구사거리,589
은평구,상암3팀,916. 평생학습관 앞,590
구로구,천왕2팀,1959. 구로구의회 앞,591
강서구,개화1팀,2702. 마곡 엠밸리2단지,591
종로구,훈련원1팀,4711. 올림픽기념 국민생활관 로터리,591
송파구,천호2팀,2653.올림픽공원사거리(선수촌아파트),592
강남구,이수1팀,2333. 양재역 3번출구 주변,592
송파구,천호2팀,1214. 오금역 7번 출구 인근,592
은평구,상암3팀,908. 구산역 4번출구,593
양천구,개화4팀,736. 오솔길공원,593
동대문구,훈련원3팀,663. 외대앞역 4번출구,594
강북구,도봉4팀,1506. 강북문화예술회관,594
송파구,천호1팀,1274. 영파여고 앞,594
강남구,학여울2팀,2384. 자곡사거리,594
강북구,도봉4팀,"1501. 미아역 3번,4번 출구 사이",595
관악구,이수2팀,2111. 서울대입구역 1번출구,596
마포구,상암1팀,4210. 가좌행복주택 앞,597
광진구,중랑1팀,571. 어린이대공원역6번출구,597
강남구,학여울1팀,2431.대치역 7번출구,598
도봉구,도봉3팀,1707. 도봉구민회관,598
양천구,개화4팀,758. 한사랑교회 앞,598
강북구,도봉4팀,1535. 효성인텔리안 앞,598
성북구,훈련원2팀,1396.래미안장위퍼스트하이(513동),599
중랑구,중랑3팀,1440. 면목2동 사거리,599
중랑구,중랑3팀,1471.동양쇼핑 정류소 앞,599
서초구,이수1팀,2274. 양재시민의숲역 3번출구,599
관악구,영남2팀,2189. 봉천역 4번출구,599
종로구,세종로1팀,301. 경복궁역 7번출구 앞,599
영등포구,영남3팀,204. 국회의사당역 5번출구 옆,600
강서구,개화3팀,1169. 염창역 1번 출구,601
양천구,개화3팀,4527. 목동신시가지아파트6단지,601
은평구,상암2팀,4652. 신사두산위브2차아파트 앞,602
관악구,영남2팀,2179. 양녕로 입구,602
관악구,영남2팀,2187. 현대시장사거리,602
송파구,천호2팀,2644. 성내5교,603
마포구,상암1팀,414. 상암동주민센터 옆,605
노원구,도봉1팀,1690. 도봉운전면허시험장 버스정류장 옆,605
마포구,상암1팀,412. DMC산학협력연구센터 앞,605
영등포구,영남1팀,267. 삼성화재 사옥 옆,606
서초구,이수1팀,2202.청계산입구역 1번출구,606
종로구,훈련원1팀,339. 종로4가 사거리,607
종로구,훈련원1팀,456. 숭인2동 주민센터 입구,607
종로구,세종로1팀,367. 독립문역 3-1번출구,607
중구,세종로2팀,398. 을지로3가역 3번출구,607
강남구,이수3팀,2301. 현대고등학교 건너편,608
서초구,이수1팀,2294. 두상빌딩 앞,609
송파구,천호2팀,2638.쌍용아파트,610
관악구,영남2팀,2105. 미성동 신림체육센터,611
송파구,학여울2팀,4483. 잠실나들목4,612
성북구,훈련원2팀,1390.석관래미안아트리치,612
노원구,도봉1팀,4026. 상계주공1단지아파트,612
중구,훈련원1팀,387. 훈련원공원주차장 앞,614
성동구,중랑2팀,513. 뚝섬역 5번 출구 정류소 옆,614
영등포구,영남1팀,266. 영등포청과시장 사거리,614
강동구,천호1팀,1059. 래미안 강동팰리스(102동),614
중랑구,중랑3팀,1431. 중랑구청 사거리,615
노원구,도봉1팀,1667. 중계중학교,615
송파구,천호2팀,2651.경찰병원역 3번출구 앞,616
강서구,개화1팀,3775. 가양오토갤러리,617
서대문구,상암2팀,3124.DMC센트럴아이파크아파트,617
강남구,학여울1팀,2414. 도곡역 아카데미스위트 앞,617
구로구,천왕2팀,1907. 구일우성(아) 육교 밑,617
광진구,중랑1팀,3581.광진광장,618
영등포구,영남3팀,3220.래미안에스티움 앞 (신풍로),619
중구,훈련원1팀,346. 맥스타일 앞,619
성동구,중랑2팀,537. 한양대후문역 부근,619
서대문구,상암2팀,3121.가좌삼거리,619
강동구,천호1팀,1004. 삼성광나루아파트 버스정류장,620
양천구,영남1팀,748. 목동운동장,621
강동구,천호1팀,1035. 고덕역 4번출구,621
강북구,도봉4팀,1514. 강북구청 사거리 버스정류소 앞,621
송파구,천호2팀,1277. 성내6교,621
종로구,훈련원1팀,356. KT혜화지사 앞,621
노원구,도봉1팀,4020. 중계동 성모빌딩 앞,622
양천구,개화3팀,700. KB국민은행 염창역 지점 앞,623
동대문구,훈련원3팀,4125. 회기역 2-①번출구,623
강서구,개화3팀,1174. 강서구청사거리(부민병원),623
은평구,상암2팀,4657. 본 서부병원 교차로 사거리,624
관악구,이수2팀,2104. 사당역 5번출구,624
구로구,천왕2팀,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),625
성동구,중랑2팀,558. 성동광진 교육지원청 앞,625
종로구,세종로1팀,348. 독립문역 사거리,626
광진구,중랑1팀,3566.우성4차아파트,626
강동구,천호1팀,1001. 광진교 남단 사거리(천호공원 방면),626
동대문구,훈련원4팀,657. 동대문롯데캐슬아파트 앞,626
종로구,세종로2팀,329. 청계2가 사거리 옆,626
강남구,이수3팀,2407. 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),627
성북구,훈련원2팀,1363. 보문4교 인근,629
영등포구,영남3팀,201. 진미파라곤 앞,629
동작구,영남2팀,4169. 신대방삼거리,629
중구,훈련원1팀,380. CJ제일제당 앞,630
서초구,이수3팀,2279. 교대역 5번출구뒤,631
은평구,상암3팀,961. 불광역 9번 출구,631
강서구,개화2팀,2745.수명초등학교,631
강서구,개화1팀,2729.넥센 유니버시티 앞,631
송파구,학여울2팀,2648.헬리오시티 112동 앞,631
중랑구,중랑3팀,1456. 상아빌딩(우림시장 교차로),632
서초구,이수3팀,2217.아크로리버뷰 부지 앞,632
동작구,이수2팀,2060. 남성역3번출구 뒤,632
서초구,이수2팀,2222.사당역 12번출구 뒤,632
구로구,천왕1팀,1952. 천왕연지타운2단지 앞,633
중랑구,중랑3팀,1401. 극동늘푸른아파트,633
성동구,중랑2팀,530. 청계벽산아파트 앞,634
강서구,개화1팀,1108. 공항시장역 2번출구 뒤,634
서대문구,상암2팀,166. 가재울 초등학교,634
금천구,천왕3팀,1824. 독산근린공원 입구,634
영등포구,영남1팀,4556. 리버뷰신안인스빌1차 후문,634
노원구,도봉1팀,4028. 한일유앤아이아파트 105동 인근,634
강서구,개화2팀,1168. 마곡엠밸리10단지 앞,635
마포구,상암1팀,426. 서울신용보증재단,635
광진구,중랑1팀,3586.군자역 비채온 오피스텔,637
영등포구,영남3팀,292. 영일 어린이공원,639
중구,훈련원1팀,374. 청구역 2번출구 앞,639
강서구,개화2팀,1177. 수명중?고교,639
용산구,세종로3팀,841. 신용산역 1번 출구,640
마포구,상암1팀,3009.서교동사거리(신),641
중구,훈련원1팀,474.동대문역사문화공원역 1번출구 뒤편,642
강서구,개화2팀,3764. 관문주유소(GS칼택스) 앞,643
종로구,세종로2팀,354. 포르투갈 대사관 앞,644
마포구,상암1팀,3011.경의선(노고산동),644
구로구,천왕1팀,1933. 개봉푸르지오아파트 상가,645
동대문구,훈련원3팀,605. 신설동역8번출구,645
양천구,개화4팀,711. 신일해피트리아파트 앞,645
도봉구,도봉3팀,1742. 북한산 코오롱 하늘채,645
강동구,천호1팀,1028. 포레스 주상복합 빌딩,646
강동구,천호1팀,1088.풍납사거리(강동),647
관악구,영남2팀,2115. 관악구시설관리공단,647
중구,세종로2팀,4791. 명동역9번 출구,648
서초구,이수3팀,2211. 서초구립반포도서관 앞,648
영등포구,영남1팀,231. 남부고용노동지청 남측,649
영등포구,영남3팀,226. 샛강역 1번출구 앞,649
송파구,학여울2팀,1269. 리센츠아파트,649
노원구,도봉2팀,2904.중계3차청구아파트,649
강서구,개화1팀,5064. 양천향교역8번출구,649
영등포구,영남3팀,225. 앙카라공원 앞,650
은평구,상암2팀,915. 증산역 4번출구,650
마포구,상암1팀,108. 서교동 사거리,652
영등포구,영남3팀,255. 도림사거리,652
송파구,학여울2팀,1224. 아시아지하보도 2번 출구,653
송파구,학여울2팀,4491. 장지역 1번출구,654
마포구,상암1팀,124. 서강대 정문 건너편,655
종로구,세종로2팀,385. 종각역 5번출구,655
동작구,영남2팀,2056. 동작구민 체육센터,656
서대문구,상암1팀,128. 신촌역(2호선) 1번출구 옆,656
송파구,학여울2팀,4876. 삼전동주민센터 앞,657
광진구,중랑1팀,3865. 이튼타워리버 2차,657
동대문구,훈련원4팀,658. 촬영소 사거리,657
종로구,훈련원1팀,355. 서울사대부속초교 앞,657
양천구,개화4팀,722. 경서농협 버스정류장(우리은행신정동지점방향),659
송파구,천호2팀,1260. 방이동 한양3차아파트 옆,659
동대문구,훈련원4팀,678.장안힐스테이트(아) 앞,659
노원구,도봉2팀,2908. 광운대학교 중앙도서관,661
성북구,훈련원2팀,4408. 돌곶이역 앞,664
마포구,상암1팀,490.가온문화공원,665
노원구,도봉2팀,1670. 노원경찰서교차로,666
중구,훈련원1팀,4765. 동대문디자인플라자,667
도봉구,도봉3팀,1708. 보건소사거리(다비치안경창동점),667
구로구,천왕2팀,1920. 서울미래초등학교 사거리,668
강서구,개화2팀,1148. 볏골공원,669
영등포구,영남3팀,221. 여의도초교 앞,669
영등포구,영남1팀,265. 영등포유통상가 사거리,670
강남구,학여울1팀,2332. 선릉역3번출구,670
동대문구,훈련원4팀,4121. 서울문화재단 앞,670
강서구,개화2팀,5061. 우장산동 가곡어린이공원앞,670
마포구,상암1팀,439. 마포어린이공원,672
광진구,중랑1팀,590. 건국대학교 (입학정보관),672
구로구,천왕2팀,1984. 구로구청,672
구로구,천왕1팀,1991. 오류동역 맞은편,673
은평구,상암3팀,905. 구파발역 2번출구,673
노원구,도봉2팀,4041. 공릉역3번출구,673
동작구,이수2팀,2025. 흑석역 1번출구,674
마포구,상암1팀,492.성산시영아파트 후문,675
강동구,천호1팀,1075.천동초교 삼거리,675
성북구,훈련원2팀,1362. 보문역6번출구 앞,676
중랑구,중랑3팀,1446. 중랑전화국 교차로,678
강동구,천호1팀,1017. 둔촌고교입구 교차로(길동주민센터 방면),678
송파구,학여울2팀,1205. 종합운동장역 4번출구,678
동작구,영남2팀,2067. 보라매역?동작세무서 버스정류장(강남중학교방면),680
종로구,세종로2팀,454. 종로2가 버스정류장 (종각방향),681
강동구,천호1팀,1076. 천동초교입구사거리 버스정류장(십자성마을 방면),681
송파구,천호2팀,1259. 방이역 1번출구,681
강서구,개화3팀,1175. 대한항공 인력개발센터,682
중랑구,중랑3팀,4813. 망우지구대,682
강서구,개화4팀,1146. 곰달래사거리,682
노원구,도봉1팀,4037. 물넘이교,682
양천구,영남1팀,756. 목동주차장,683
강서구,개화2팀,3760. 발산역 8번 출구,684
성북구,훈련원2팀,1332. 석계역 5번출구 건너편,684
송파구,학여울2팀,2618. 삼전역 1번출구,685
용산구,세종로 4팀,846. 용산중학교,685
영등포구,영남3팀,249. 여의도중학교 옆,685
은평구,상암1팀,972. 수색역,686
서대문구,상암2팀,178. 증산3교 앞,687
강서구,개화3팀,1172. 가양3동 주민센터,687
광진구,중랑1팀,3573.광나루안전체험관,688
종로구,세종로2팀,4708. 조계사앞사거리,689
광진구,중랑1팀,542. 강변역 4번출구 뒤,689
노원구,도봉2팀,1602. 광운대역 앞,689
영등포구,영남3팀,219. 롯데캐슬엠파이어 옆,689
구로구,천왕2팀,1958. 강서수도사업소민원센터,690
종로구,세종로2팀,334. 종로3가역 2번출구 뒤,690
도봉구,도봉3팀,1737. 하나은행 (창동점),690
마포구,상암1팀,107. 신한은행 서교동지점,691
도봉구,도봉3팀,1738. 창동주공17단지 상가앞,691
광진구,중랑1팀,593.자양중앙나들목,691
광진구,중랑1팀,516. 광진메디칼 앞,691
금천구,천왕2팀,1848. 벽산 디지털밸리 5차,691
성북구,훈련원2팀,1381.석계역 4번출구 뒤,692
관악구,영남2팀,2108. 은천치안센터,694
강서구,개화1팀,1155. 기쁜우리복지관,695
동대문구,훈련원4팀,642. 신답역 사거리,695
동작구,영남2팀,2013. 장승배기역 5번출구,696
노원구,도봉1팀,1689. 마들역 3번출구,696
광진구,중랑1팀,592. 건국대학교 학생회관,697
관악구,영남2팀,2175. 신림동걷고싶은문화의거리입구,698
서대문구,상암2팀,176. 명지대학교 도서관,699
용산구,세종로3팀,829. 베르가모앞,699
