대여소 그룹,팀명,대여소 명,대여 건수
광진구,중랑1팀,3528. 광진정보도서관,1428
종로구,훈련원1팀,345. 서울보증보험본사 앞,1428
은평구,상암2팀,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),1433
서초구,이수3팀,2540.반포천 앞,1435
종로구,세종로2팀,3432.종로2가 사거리,1435
강서구,개화1팀,1165. 마곡중학교 후문,1435
종로구,세종로1팀,395. 경희궁 자이 2단지,1436
노원구,도봉1팀,4014. 당고개역 3번 출구,1437
성동구,중랑2팀,519. 양지사거리,1441
서초구,이수1팀,2294. 두상빌딩 앞,1442
마포구,상암1팀,403. 부엉이공원 앞,1446
종로구,세종로2팀,4708. 조계사앞사거리,1446
중구,훈련원1팀,475.DDP 패션몰,1447
서초구,이수3팀,2538.사평리 공원,1448
양천구,개화3팀,752. 성원2차 아파트,1448
강서구,개화1팀,2725.서울식물원 식물문화센터,1448
강동구,천호1팀,1085.래미안 솔베뉴(고덕로),1449
영등포구,영남1팀,4552. 코레일유통본사,1450
용산구,세종로3팀,817. 삼각지역 4번출구 앞,1450
노원구,도봉2팀,4048. 신도1차아파트앞,1451
은평구,상암2팀,4674. 녹번역e편한세상 캐슬 정문 앞,1451
광진구,중랑1팀,571. 어린이대공원역6번출구,1452
동작구,이수2팀,2086.삼일수영장 앞,1454
종로구,세종로1팀,461. 서울지방경찰청,1454
송파구,학여울2팀,4852. 서울복합물류 게이트 1,1455
금천구,천왕3팀,1814. 두산위브아파트 옆 상가건물 앞,1456
서대문구,상암2팀,3103. 홍제삼거리 북측,1456
마포구,상암1팀,143. 공덕역 2번출구,1457
동대문구,훈련원3팀,4104. 외대앞역 교차로,1458
성북구,훈련원2팀,1372. KEB은행 고대점,1458
양천구,개화3팀,775.세종그랑시아 앞(102동),1460
서초구,이수1팀,4317. 양재근린공원,1461
광진구,중랑1팀,544. 광남중학교,1463
송파구,천호2팀,4891. 위례포레샤인17단지 위례대로 방면,1464
노원구,도봉1팀,1620. 중계동 노원구민체육센터 옆(중1-2),1466
중구,세종로2팀,433. 을지로입구역 2번출구,1466
영등포구,영남1팀,4560. 양평동성원아파트,1466
용산구,세종로 4팀,828. 숙대입구역 8번,1467
노원구,도봉1팀,1630. 수연빌딩 앞,1467
관악구,이수2팀,2112. 서울대입구역 마에스트로,1468
도봉구,도봉3팀,1765.쌍문역 1번 출구(양산부인과 빌딩),1470
중랑구,중랑3팀,1473.중랑역 1번 출구(중화문화복지센터),1472
영등포구,영남1팀,4600. 영등포구 총괄 우체국,1475
강서구,개화1팀,3758. 서울남부출입국관리소,1475
중구,훈련원1팀,390. 충무로역 1번출구,1475
구로구,천왕2팀,1960. 구로거리공원 동측(신도림역 방면),1476
영등포구,영남3팀,289. 대림3동사거리,1476
종로구,세종로2팀,4713. 현대 뜨레비앙 아파트 앞,1480
양천구,개화4팀,736. 오솔길공원,1480
성동구,중랑2팀,510. 서울숲 남문 버스정류소 옆,1482
서초구,이수1팀,2274. 양재시민의숲역 3번출구,1482
서대문구,상암2팀,3121.가좌삼거리,1483
중랑구,중랑3팀,4819. 면목동 새싹어린이공원 앞,1484
용산구,세종로3팀,4619. 한강트럼프월드3차 앞,1484
종로구,훈련원1팀,3420. 성균관대입구사거리,1485
서초구,이수1팀,2202.청계산입구역 1번출구,1485
동대문구,훈련원3팀,673.안암골벽산아파트(후문),1487
도봉구,도봉3팀,1749. ESA아파트 상가 앞,1487
은평구,상암3팀,949. 연신내역 1번 출구,1488
종로구,세종로2팀,3408.종로타워빌딩,1491
용산구,세종로3팀,839. 보광동 삼성리버빌아파트 앞,1491
서대문구,상암2팀,191. 서우빌딩,1492
영등포구,영남3팀,242. 신길선원가와인아파트 앞,1492
강남구,학여울1팀,2324. 천주교 대치 2동 교회 옆,1495
동작구,영남2팀,2085.강남중학교 앞,1495
양천구,개화3팀,774.등촌역 4번 출구,1495
용산구,세종로 4팀,846. 용산중학교,1496
송파구,학여울2팀,4894. 문정법조단지13,1499
중구,세종로2팀,320. 을지로입구역 4번출구 앞,1500
강서구,개화3팀,2703.서울도시가스 앞,1501
강북구,도봉4팀,1520. 성실교회,1502
구로구,천왕1팀,1929. 고척근린공원 고척도서관 앞,1503
송파구,학여울2팀,4854. 가락시장역 2번 출구,1503
노원구,도봉1팀,1682. 중계종합사회복지관 교차로,1506
영등포구,영남3팀,256. 동아에코빌입구,1506
강북구,도봉4팀,1506. 강북문화예술회관,1510
동대문구,훈련원3팀,637. KAIST 경영대학 앞,1512
구로구,천왕2팀,1907. 구일우성(아) 육교 밑,1514
송파구,천호2팀,1288. 문정중교 사거리,1514
서대문구,상암1팀,134. 연세로 명물길,1515
노원구,도봉2팀,1665. 양지근린공원앞,1515
강남구,학여울1팀,2332. 선릉역3번출구,1515
강동구,천호1팀,1080.엘웨딩,1516
노원구,도봉1팀,2911.상계역중앙시장,1518
노원구,도봉1팀,4032. 은행사거리 성모빌딩 앞,1518
중랑구,중랑3팀,4824. 상봉신협 앞,1519
노원구,도봉2팀,2904.중계3차청구아파트,1519
구로구,천왕2팀,1924. 삼부르네상스파크빌,1521
성북구,훈련원2팀,1322. 래미안라센트아파트 103동 앞,1522
영등포구,영남1팀,288. 쌍용예가(구청별관),1522
서초구,이수1팀,2244.교육개발원입구 교차로,1524
양천구,개화3팀,749. 이대목동병원보도육교,1524
강동구,천호1팀,1036. 고덕동 주양쇼핑,1525
강동구,천호1팀,3689. 강일역 3번출구,1525
강서구,개화2팀,2745.수명초등학교,1527
종로구,훈련원1팀,339. 종로4가 사거리,1528
송파구,학여울2팀,4460. 올림픽훼미리아파트 112동 앞,1528
영등포구,영남3팀,270. 증권거래소후문교차로,1529
은평구,상암2팀,958. 본 서부병원 버스정류장(은평 세무서 방면),1530
중랑구,중랑3팀,1444. 면목4치안센터,1533
노원구,도봉2팀,4011. 월계 센트럴 아이파크,1535
영등포구,영남3팀,286. 우성아파트 교차로,1535
동작구,영남2팀,4175. 대방역2번출구,1537
성북구,훈련원2팀,1382.래미안월곡아파트 입구,1538
동작구,이수2팀,2090.기아자동차 사당점 앞,1541
강서구,개화3팀,5078. 왈도강서캠퍼스 앞,1541
마포구,상암1팀,427. 성산시영아파트,1542
송파구,천호2팀,4867. 가락대림아파트 앞,1542
강서구,개화3팀,2709.강변아파트 310동 앞,1544
중랑구,중랑3팀,1403. 중화빌딩 앞 (동부시장),1545
관악구,영남2팀,2187. 현대시장사거리,1546
서초구,이수1팀,2508. 양재이스타빌 앞,1546
강서구,개화2팀,5057. 마곡역4번출구,1546
구로구,천왕1팀,1987. 개봉아이파크아파트 앞,1547
강남구,이수3팀,2407. 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),1548
양천구,개화2팀,732. 신월중학교,1548
서대문구,상암2팀,165. 중앙근린공원,1549
송파구,천호2팀,2656.풍납동 아이파크 107동 앞,1551
마포구,상암1팀,182. 망원2빗물펌프장 앞,1553
영등포구,영남3팀,254. 도림신협 앞,1554
용산구,세종로 4팀,805. 문배어린이공원 앞,1556
강동구,천호1팀,3685. 강동리엔파크14단지(1401동 앞),1557
도봉구,도봉3팀,1726. 삼익세라믹아파트교차로,1560
금천구,천왕3팀,1834. 월드메르디앙 벤처센터 2차,1562
송파구,학여울2팀,1233. 잠실3거리(갤러리아팰리스),1563
성동구,중랑2팀,579. 마장역 4번출구,1564
노원구,도봉2팀,4025. 한천교 동편,1566
영등포구,영남3팀,5853. 여의도역2번출구 앞,1566
성북구,훈련원2팀,1375. 생명의 전화 종합복지관 앞 교차로,1567
마포구,상암1팀,4226. 마포프레스티지자이 1,1567
구로구,천왕2팀,1983. 구로동롯데아파트,1567
송파구,천호2팀,1228. 마천사거리,1571
구로구,천왕2팀,1994. 삼성전자 물류센터 앞,1573
영등포구,영남1팀,4556. 리버뷰신안인스빌1차 후문,1575
서초구,이수2팀,2221. 방일초교 마을버스 정류장,1576
도봉구,도봉3팀,4078. 원당공원 앞,1576
서초구,이수2팀,2511. 이수역 6번출구 앞,1577
은평구,상암3팀,916. 평생학습관 앞,1581
강북구,도봉4팀,1514. 강북구청 사거리 버스정류소 앞,1581
중랑구,중랑3팀,"4809. 동성1,2차 아파트 앞",1582
송파구,천호2팀,4872. 개롱역 3번 출구 뒤,1582
광진구,중랑1팀,3882. 자양2동 주민센터,1587
강서구,개화1팀,3775. 가양오토갤러리,1587
은평구,상암2팀,4652. 신사두산위브2차아파트 앞,1589
영등포구,영남3팀,4567. 한림대학교 강남성심병원 신관,1590
송파구,천호2팀,4478. 문정근린공원2,1592
종로구,세종로1팀,367. 독립문역 3-1번출구,1592
영등포구,영남3팀,3220.래미안에스티움 앞 (신풍로),1593
양천구,개화4팀,4517. 성보하이드로빌딩,1594
동작구,이수2팀,2089.사당역10번출구(금강빌딩),1595
강서구,개화2팀,1186. 송정중학교,1596
중구,세종로 4팀,445.대한상공회의소,1596
마포구,상암1팀,495.염리초등학교 앞,1597
강서구,개화1팀,3783. 마곡금호어울림아파트,1598
동대문구,훈련원4팀,625. 답십리초등학교 앞(현대시장 옆),1599
서초구,이수1팀,2247.섬들근린공원,1600
광진구,중랑1팀,3886.광진구 민방위교육센터,1600
동대문구,훈련원3팀,661. 경희대학교 청운관,1601
종로구,세종로1팀,348. 독립문역 사거리,1601
노원구,도봉1팀,4028. 한일유앤아이아파트 105동 인근,1602
성동구,중랑2팀,513. 뚝섬역 5번 출구 정류소 옆,1602
강서구,개화1팀,5063. 서남환경공원(방화동도시개발2단지방향),1605
송파구,학여울2팀,4884. H비즈니스파크,1606
용산구,세종로 4팀,835. 남영역 건너편,1608
송파구,학여울2팀,1257. 가락시장역 사거리,1608
강동구,천호1팀,1027. 프라자 아파트 앞,1608
양천구,천왕1팀,4528. 양천구청역 1번출구,1610
강서구,개화2팀,5066. 아망떼마곡전시장,1612
노원구,도봉1팀,4018. 상계주공15단지 버스정류소,1614
마포구,상암1팀,400. 상암한화오벨리스크 1차 앞,1617
서대문구,상암2팀,4264. 홍남교 버스정류장,1617
양천구,개화3팀,742. 등촌역 5번 출구 뒤,1618
중구,세종로2팀,4791. 명동역9번 출구,1619
도봉구,도봉3팀,1743.창동19단지아파트 관리사무소앞,1619
동대문구,훈련원3팀,4102. 휘경1동주민센터 앞,1619
동대문구,훈련원3팀,4113. 한국국방연구원 앞,1619
구로구,천왕1팀,1953. 천왕역 4번출구 뒤,1621
송파구,천호2팀,1265. 문정동 근린공원,1625
종로구,세종로2팀,327. 낙원상가 옆,1626
송파구,천호2팀,4873. 개롱역사거리 2번 출구,1627
성동구,중랑2팀,4373. 서울숲 지식산업센터,1629
노원구,도봉1팀,1691. 노원정보도서관,1631
노원구,도봉2팀,1606. 태릉입구역 3번출구,1633
동작구,이수2팀,2033. 사당동 아르테스 웨딩앞,1634
강서구,개화1팀,2710.라이품 공영주차장 앞,1637
송파구,천호2팀,1277. 성내6교,1637
영등포구,영남1팀,3215.강변삼성래미안,1638
강동구,천호1팀,1072.고덕역 5번출구,1639
양천구,개화4팀,709. 신정3동 현장민원실 앞,1641
종로구,세종로2팀,4705. 웰니스센터(민방위교육장 앞),1643
강서구,개화2팀,5073. 우장산역 헤링턴타워 앞,1645
강북구,도봉4팀,1565.대한병원앞,1646
중구,훈련원1팀,4792. 퇴계로4가 교차로(중구청),1646
성북구,훈련원2팀,1396.래미안장위퍼스트하이(513동),1646
송파구,천호2팀,4496. 잠실 파크리오 120동 앞,1647
노원구,도봉1팀,4031. 청암예술학교 앞,1647
서대문구,상암2팀,4255. 래미안 루센티아 아파트 108동 앞,1648
강동구,천호1팀,"1051. 강일중,선사고 버스정류장(신암중학교 방면)",1648
관악구,영남2팀,2179. 양녕로 입구,1648
종로구,훈련원1팀,456. 숭인2동 주민센터 입구,1649
중구,훈련원1팀,380. CJ제일제당 앞,1649
서대문구,상암1팀,4267. 서대문역 2번 출구,1650
마포구,상암1팀,109. 제일빌딩 앞,1650
영등포구,영남3팀,292. 영일 어린이공원,1652
양천구,개화3팀,4526. 목동아파트2단지 222동 앞,1656
중랑구,중랑3팀,1411. 상봉시장앞 교차로 한성빌딩 앞,1657
송파구,천호2팀,2642.마천동 성내천 쉼터,1657
강서구,개화1팀,3762. 마곡9단지 907동앞,1659
마포구,상암1팀,199. 서울 월드컵 경기장,1660
강동구,천호1팀,1030. 미호 플랜트 앞,1663
송파구,천호2팀,1214. 오금역 7번 출구 인근,1664
마포구,상암1팀,411. DMC홍보관,1666
중랑구,중랑3팀,1440. 면목2동 사거리,1666
송파구,천호2팀,1260. 방이동 한양3차아파트 옆,1667
노원구,도봉1팀,4004. 당고개입구오거리 당현천변,1668
강남구,학여울1팀,2431.대치역 7번출구,1671
중랑구,중랑3팀,1461.동양엔파트 앞,1671
송파구,천호2팀,1267. 올림픽공원 남2문 앞,1671
노원구,도봉1팀,1639. 희성오피앙,1674
구로구,천왕2팀,3919. 구로역·NC신구로점 버스정류장(구로역 방면),1674
종로구,세종로1팀,301. 경복궁역 7번출구 앞,1675
노원구,도봉2팀,2901.공릉동풍림아파트 101동,1677
구로구,천왕1팀,2821.청구아파트 앞,1677
구로구,천왕1팀,1931. 개봉역2번출구 A,1678
동대문구,훈련원4팀,4108. 답십리파크자이아파트 앞,1679
노원구,도봉2팀,1685. 불암고등학교 앞 횡단보도,1679
강서구,개화2팀,3786. 강서힐스테이트 상가 앞,1681
용산구,세종로3팀,832. 이촌1동 주민센터 뒤,1681
성북구,훈련원2팀,1333. 석관초등학교 앞,1689
중구,세종로2팀,3013.서울지방고용노동청 앞,1690
도봉구,도봉3팀,1705. 도봉구청 정문앞,1693
마포구,상암1팀,488.푸르메병원,1694
노원구,도봉1팀,1697.상계주공2단지 219동,1696
영등포구,영남3팀,4566. 대림성원상떼빌아파트,1697
영등포구,영남1팀,239. 유스호스텔 앞,1697
관악구,영남2팀,3814. 난곡사거리,1698
동대문구,훈련원4팀,627. 장안동삼거리 교통섬,1701
송파구,천호2팀,2604. 풍납토성 서성벽터A,1701
광진구,중랑1팀,516. 광진메디칼 앞,1704
송파구,학여울2팀,1206. 9호선종합운동장역 9번출구,1705
성동구,중랑2팀,3552.서울숲 공영주차장앞,1707
관악구,이수2팀,2119. 중앙동 동진빌딩,1708
강동구,천호1팀,1012. 서울 상운차량,1709
은평구,상암3팀,908. 구산역 4번출구,1712
강서구,개화2팀,2711.가로공원공영주차장 1번 출구,1714
강서구,개화3팀,1170. 강서구보건소,1716
구로구,천왕1팀,1952. 천왕연지타운2단지 앞,1718
중랑구,중랑3팀,1407. 먹골역 1번출구 뒤,1719
광진구,중랑1팀,3860. 건국대학교 정문 앞,1721
강서구,개화2팀,5055. 마곡역5번출구앞,1721
광진구,중랑1팀,3502. 중곡역 1번출구,1722
영등포구,영남3팀,204. 국회의사당역 5번출구 옆,1725
영등포구,영남3팀,3214.영등포 푸르지오,1726
양천구,개화4팀,4510. 신정네거리역 교차로,1728
구로구,천왕2팀,1962. 가리봉동주민센터,1732
관악구,영남2팀,2105. 미성동 신림체육센터,1733
서초구,이수3팀,2279. 교대역 5번출구뒤,1733
중구,세종로2팀,4796. 부산은행,1737
도봉구,도봉3팀,1707. 도봉구민회관,1737
강동구,천호1팀,1088.풍납사거리(강동),1740
서대문구,상암2팀,3125.연희파크푸르지오아파트 앞,1742
중구,세종로1팀,310. 청계광장 옆,1742
종로구,훈련원1팀,4711. 올림픽기념 국민생활관 로터리,1743
구로구,천왕2팀,1975. 대림역 1번 출입구 밑,1745
영등포구,영남1팀,3201.당산skv1센터,1745
종로구,훈련원1팀,3417.창신3동주민센터,1748
동대문구,훈련원4팀,658. 촬영소 사거리,1752
관악구,이수2팀,2104. 사당역 5번출구,1753
금천구,천왕2팀,1848. 벽산 디지털밸리 5차,1753
은평구,상암2팀,985. 은평세무서 버스정류장(은평구청 방면),1754
송파구,학여울2팀,2633.송파학사 옆,1756
종로구,세종로2팀,314. 국립현대미술관,1756
강남구,학여울1팀,2414. 도곡역 아카데미스위트 앞,1757
영등포구,영남1팀,3206.문래동 주민센터,1758
강서구,개화2팀,1168. 마곡엠밸리10단지 앞,1759
은평구,상암2팀,984.상신초등학교앞 버스정류장,1761
강동구,천호1팀,3684. 고덕자이(105동 앞),1762
송파구,천호1팀,1274. 영파여고 앞,1765
구로구,천왕1팀,1966. 한마을아파트 정문상가,1765
강남구,학여울2팀,2342. 대청역 1번출구 뒤,1766
은평구,상암3팀,962. 은평뉴타운 힐데스하임,1766
중구,훈련원1팀,387. 훈련원공원주차장 앞,1766
은평구,상암2팀,4657. 본 서부병원 교차로 사거리,1772
성북구,훈련원2팀,1385.성신여대입구역 3번출구 앞,1775
강동구,천호1팀,1074.대명초교입구 사거리,1776
송파구,학여울2팀,2658.가락몰 업무동,1776
광진구,중랑1팀,3566.우성4차아파트,1777
강동구,천호1팀,1086.래미안 솔베뉴(구천면로),1779
중랑구,중랑3팀,1478.홈플러스 상봉점 앞,1780
성동구,중랑2팀,530. 청계벽산아파트 앞,1781
마포구,상암1팀,420. 서울시 공공자전거 상암센터,1785
노원구,도봉1팀,4026. 상계주공1단지아파트,1787
강서구,개화1팀,2735.마곡 공공청사,1790
중구,세종로 4팀,826. 서울역 서부교차로2,1794
서초구,이수3팀,2505. 우성아파트사거리 (기업은행앞),1794
동작구,영남2팀,4167. 구로교 아래,1797
성동구,중랑2팀,3550.금호나들목,1798
마포구,상암1팀,492.성산시영아파트 후문,1799
동대문구,훈련원4팀,622. 전농사거리 교통섬,1801
관악구,이수2팀,2111. 서울대입구역 1번출구,1801
강서구,개화1팀,1194. 센서텍㈜,1801
용산구,세종로3팀,849. 삼각지 자이아파트,1802
구로구,천왕2팀,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),1802
동작구,영남2팀,2003. 사육신공원앞,1804
성동구,중랑2팀,557. 도선동 주민센터 앞,1808
도봉구,도봉3팀,1767.태양중앙교회 앞,1810
강동구,천호1팀,1081.트레빌빌딩,1812
중구,훈련원1팀,473.을지로4가역 9번출구,1812
중랑구,중랑3팀,1446. 중랑전화국 교차로,1812
송파구,천호2팀,2651.경찰병원역 3번출구 앞,1815
광진구,중랑1팀,3879. 중랑천 뚝방길 산책로 입구,1815
마포구,상암1팀,112. 극동방송국 앞,1817
송파구,학여울2팀,1286. 위례중앙푸르지오 1단지 앞,1818
중랑구,중랑3팀,4820. 망우역 2번 출구,1819
동작구,영남2팀,2016. 신대방삼거리역 3번출구쪽,1819
노원구,도봉1팀,4019. 상계주공10단지 버스정류소,1819
양천구,개화4팀,711. 신일해피트리아파트 앞,1822
종로구,세종로2팀,334. 종로3가역 2번출구 뒤,1826
송파구,학여울2팀,1249. 아주중학교건너편,1826
중랑구,중랑3팀,1431. 중랑구청 사거리,1828
금천구,천왕3팀,1804. 독산역 2번출구 자전거주차장,1828
서초구,이수3팀,2211. 서초구립반포도서관 앞,1830
강서구,개화1팀,3782. 겸재정선미술관,1832
용산구,세종로3팀,815. LIG강촌아파트 103동앞,1832
송파구,학여울2팀,4491. 장지역 1번출구,1834
중랑구,중랑3팀,1413. 봉화산역 5번출구 뒤,1838
구로구,천왕2팀,3907. 신도림7차e편한세상아파트 806동 앞,1839
동대문구,훈련원4팀,669.청계한신휴플러스앞 삼거리,1840
양천구,개화4팀,722. 경서농협 버스정류장(우리은행신정동지점방향),1841
송파구,천호2팀,1229. 송파체육문화회관 앞,1841
성북구,훈련원2팀,1336. 성북3교 위,1844
성북구,훈련원2팀,1327. 상월곡역 3번출구,1844
광진구,중랑1팀,3587.우성식품 앞,1847
은평구,상암3팀,900. 은평예술회관,1848
마포구,상암1팀,181. 망원초록길 입구,1848
노원구,도봉2팀,1605. 헬스케어,1850
종로구,세종로2팀,385. 종각역 5번출구,1851
광진구,중랑1팀,3868. 자양한강도서관,1852
강동구,천호1팀,3683. KT&G강동지사,1852
마포구,상암1팀,412. DMC산학협력연구센터 앞,1853
양천구,개화4팀,4522. 신곡시장,1854
관악구,영남2팀,2189. 봉천역 4번출구,1861
은평구,상암2팀,917. 녹번역 3번출구,1862
종로구,세종로1팀,4710. 자교교회 앞,1863
강동구,천호1팀,1059. 래미안 강동팰리스(102동),1864
중랑구,중랑3팀,4812. 묵동 이마트 앞,1865
노원구,도봉2팀,1640. 한내근린공원 북측,1866
성북구,훈련원2팀,1362. 보문역6번출구 앞,1868
강서구,개화2팀,1141. 곰달래 문화복지센터 1-1,1869
성북구,훈련원2팀,1319. 종암사거리 분수대,1870
서초구,이수3팀,2231. 삼성타운(삼성생명) A동 맞은편,1872
서대문구,상암2팀,179. 가좌역 4번출구 앞,1874
강서구,개화2팀,2746.수명산파크 4단지 411동 앞,1874
마포구,상암1팀,490.가온문화공원,1875
강서구,개화1팀,1108. 공항시장역 2번출구 뒤,1876
영등포구,영남3팀,220. 미성아파트 A동 앞,1878
노원구,도봉2팀,4024. 꿈의숲 SK뷰 아파트,1878
양천구,개화4팀,758. 한사랑교회 앞,1879
영등포구,영남1팀,4557. 리버뷰신안인스빌2차 후문,1884
구로구,천왕2팀,1957. 구일고등학교 정문,1886
동대문구,훈련원4팀,624. 전농동 동아아파트 앞,1895
마포구,상암1팀,3011.경의선(노고산동),1896
양천구,영남1팀,4532. 목동현대아파트 후문 앞,1898
노원구,도봉1팀,1667. 중계중학교,1899
구로구,천왕1팀,1964. 원메디타운 앞,1900
동작구,영남2팀,2007. 유한양행앞,1900
관악구,영남2팀,2170. 조원동서울본병원,1903
강서구,개화3팀,1175. 대한항공 인력개발센터,1905
영등포구,영남1팀,4598. 오목교 동측 지하보도,1907
마포구,상암1팀,438. 성산2-1 공영주차장,1911
서대문구,상암2팀,178. 증산3교 앞,1913
강서구,개화3팀,1174. 강서구청사거리(부민병원),1913
강서구,개화3팀,1185. 등촌9단지,1914
강남구,학여울2팀,2404. 대모산입구역 4번 출구 앞,1915
성북구,훈련원2팀,1338. 용문2교 옆,1915
양천구,개화3팀,766. 신목동역 3번출구,1916
중랑구,중랑3팀,1471.동양쇼핑 정류소 앞,1916
종로구,세종로2팀,326. 안국역 5번출구 앞,1917
중랑구,중랑3팀,4804. 동서울농협 앞,1920
성동구,중랑2팀,537. 한양대후문역 부근,1925
동대문구,훈련원3팀,674.고대앞사거리 교통섬,1926
구로구,천왕1팀,1991. 오류동역 맞은편,1927
성동구,중랑2팀,558. 성동광진 교육지원청 앞,1927
동대문구,훈련원4팀,4114. 휘경여중고삼거리,1929
중랑구,중랑3팀,1456. 상아빌딩(우림시장 교차로),1930
노원구,도봉2팀,1670. 노원경찰서교차로,1931
마포구,상암1팀,426. 서울신용보증재단,1931
용산구,세종로3팀,4633. 센트럴파크타워 앞,1933
종로구,훈련원1팀,340. 혜화동 로터리,1936
성동구,중랑2팀,3549.건영아파트 앞,1937
성동구,중랑2팀,4377. 우영테크노센터 앞,1941
구로구,천왕2팀,1974. 신도림2차e편한세상아파트 203동 앞,1941
노원구,도봉1팀,4020. 중계동 성모빌딩 앞,1946
강서구,개화3팀,2742.강서구민올림픽체육센터,1947
관악구,영남2팀,2115. 관악구시설관리공단,1952
동대문구,훈련원3팀,663. 외대앞역 4번출구,1954
강서구,개화1팀,1190. 마곡역 교차로(2번출구),1955
송파구,천호2팀,2644. 성내5교,1959
은평구,상암2팀,989. 신응교(가좌로) 앞,1961
도봉구,도봉3팀,4080. 창동주공19단지앞,1962
동대문구,훈련원3팀,615. 용두동 래미안허브리츠아파트 앞,1962
관악구,영남2팀,2108. 은천치안센터,1966
구로구,천왕2팀,1920. 서울미래초등학교 사거리,1966
강남구,학여울2팀,2384. 자곡사거리,1967
서대문구,상암1팀,116. 일진아이윌아파트 옆,1967
영등포구,영남1팀,266. 영등포청과시장 사거리,1968
성동구,중랑2팀,4383. 푸조비즈타워 앞,1968
강서구,개화3팀,1121. 가양레포츠센터 앞,1971
종로구,세종로2팀,368. SK 서린빌딩 앞,1974
동작구,영남2팀,4169. 신대방삼거리,1983
강동구,천호1팀,1061. 천호초교 입구 사거리(일주빌딩),1984
강동구,천호1팀,3656. 둔촌푸르지오아파트,1985
영등포구,영남3팀,221. 여의도초교 앞,1985
송파구,천호2팀,4500. 풍납나들목,1985
노원구,도봉2팀,1677. 육군사관학교 앞,1985
강동구,천호1팀,1028. 포레스 주상복합 빌딩,1988
동대문구,훈련원4팀,657. 동대문롯데캐슬아파트 앞,1994
영등포구,영남3팀,201. 진미파라곤 앞,1994
동대문구,훈련원3팀,605. 신설동역8번출구,1995
동작구,영남2팀,2056. 동작구민 체육센터,1999
양천구,개화3팀,"773.염창역 3, 4번 출구 사이",2000
구로구,천왕2팀,1959. 구로구의회 앞,2003
구로구,천왕1팀,1933. 개봉푸르지오아파트 상가,2005
은평구,상암3팀,961. 불광역 9번 출구,2006
서대문구,상암1팀,128. 신촌역(2호선) 1번출구 옆,2006
양천구,천왕1팀,763. 목동11단지 아파트,2006
노원구,도봉1팀,1657. 노원구청,2008
용산구,세종로 4팀,834. 효창공원앞역 3번출구 뒤,2009
성동구,중랑2팀,550. 서울시설공단 앞,2009
도봉구,도봉3팀,1744.KT방학지사 앞,2009
강동구,천호1팀,3687. 신명초교입구 교차로,2013
강북구,도봉4팀,"1501. 미아역 3번,4번 출구 사이",2014
관악구,영남2팀,2103. 신림동 우방아파트,2014
금천구,천왕3팀,1824. 독산근린공원 입구,2015
강서구,개화1팀,3754. 신방화역 8번출구,2017
영등포구,영남3팀,255. 도림사거리,2017
동대문구,훈련원3팀,4117. 휘경119안전센터 앞,2021
영등포구,영남1팀,264. 교보생명보험 앞,2021
강서구,개화1팀,5062. 마곡동 767-6,2022
광진구,중랑1팀,3581.광진광장,2025
성동구,중랑2팀,578. 성동세무서 부근,2027
구로구,천왕2팀,1908. 해원리바파크 육교 밑,2028
송파구,학여울2팀,2648.헬리오시티 112동 앞,2030
성동구,중랑2팀,3544.한양대역 3번 출구,2035
마포구,상암1팀,104. 합정역 1번출구 앞,2037
은평구,상암1팀,972. 수색역,2041
강북구,도봉4팀,1535. 효성인텔리안 앞,2043
강서구,개화1팀,3756. 마곡힐스테이트 정문,2043
구로구,천왕2팀,1984. 구로구청,2043
광진구,중랑1팀,3578.중곡동 파크웨이빌딩,2044
영등포구,영남3팀,234. 영등포구민체육센터 앞,2048
중랑구,중랑3팀,1450. 화랑대역 7번출구,2048
종로구,훈련원1팀,3422.성균관대 정문,2048
강서구,개화1팀,2707.한강아파트,2053
성북구,훈련원2팀,1390.석관래미안아트리치,2055
성북구,훈련원2팀,1318. 길음역 3번출구 뒤,2055
성동구,중랑2팀,507. 성수아이에스비즈타워 앞,2059
중구,세종로2팀,398. 을지로3가역 3번출구,2062
종로구,세종로1팀,369. 광화문 시민열린마당,2065
송파구,학여울2팀,2605. 복정역 1번 출구 앞,2067
관악구,영남2팀,2169. 봉천역 2번출구,2070
양천구,개화2팀,739. 신월사거리,2074
성북구,훈련원2팀,1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,2076
영등포구,영남1팀,231. 남부고용노동지청 남측,2077
양천구,개화3팀,700. KB국민은행 염창역 지점 앞,2078
강동구,천호1팀,1075.천동초교 삼거리,2082
성동구,중랑2팀,4381. 더스페이스타워 앞,2084
종로구,훈련원1팀,3415.동대문역6번출구,2088
양천구,개화4팀,716.신정6동 주민센터 인근,2088
강서구,개화2팀,1148. 볏골공원,2090
송파구,천호2팀,2653.올림픽공원사거리(선수촌아파트),2092
강서구,개화1팀,3774. 마곡9단지 910동 상가앞,2096
성동구,중랑2팀,511. 서울숲역 5번 출구 옆,2099
영등포구,영남3팀,214. 금융감독원 앞,2100
광진구,중랑1팀,3865. 이튼타워리버 2차,2101
서초구,이수3팀,2220. 반포본동 주민센터 앞,2101
마포구,상암1팀,4222. 서울디자인고등학교 앞,2102
송파구,학여울2팀,1245. 문정 법조단지9,2105
